name,date,value
Italy,2020-02-22,2.0
Italy,2020-02-23,3.0
Italy,2020-02-24,7.0
Italy,2020-02-25,10.0
Italy,2020-02-26,12.0
Italy,2020-02-27,17.0
Italy,2020-02-28,21.0
Italy,2020-02-29,29.0
Italy,2020-03-01,34.0
Italy,2020-03-02,52.0
Italy,2020-03-03,79.0
Italy,2020-03-04,107.0
Italy,2020-03-05,148.0
Italy,2020-03-06,197.0
Italy,2020-03-07,233.0
Italy,2020-03-08,366.0
Italy,2020-03-09,463.0
Italy,2020-03-10,631.0
Italy,2020-03-11,827.0
Italy,2020-03-12,827.0
Italy,2020-03-13,1266.0
Italy,2020-03-14,1441.0
Italy,2020-03-15,1809.0
Italy,2020-03-16,2158.0
Italy,2020-03-17,2503.0
Italy,2020-03-18,2978.0
Italy,2020-03-19,3405.0
Italy,2020-03-20,4032.0
Italy,2020-03-21,4825.0
Italy,2020-03-22,5476.0
Italy,2020-03-23,6077.0
Italy,2020-03-24,6820.0
Italy,2020-03-25,7503.0
Italy,2020-03-26,8215.0
Italy,2020-03-27,9134.0
Jamaica,2020-03-19,1.0
Jamaica,2020-03-20,1.0
Jamaica,2020-03-21,1.0
Jamaica,2020-03-22,1.0
Jamaica,2020-03-23,1.0
Jamaica,2020-03-24,1.0
Jamaica,2020-03-25,1.0
Jamaica,2020-03-26,1.0
Jamaica,2020-03-27,1.0
Japan,2020-02-13,1.0
Japan,2020-02-14,1.0
Japan,2020-02-15,1.0
Japan,2020-02-16,1.0
Japan,2020-02-17,1.0
Japan,2020-02-18,1.0
Japan,2020-02-19,1.0
Japan,2020-02-20,1.0
Japan,2020-02-21,1.0
Japan,2020-02-22,1.0
Japan,2020-02-23,1.0
Japan,2020-02-24,1.0
Japan,2020-02-25,1.0
Japan,2020-02-26,2.0
Japan,2020-02-27,4.0
Japan,2020-02-28,4.0
Japan,2020-02-29,5.0
Japan,2020-03-01,6.0
Japan,2020-03-02,6.0
Japan,2020-03-03,6.0
Japan,2020-03-04,6.0
Japan,2020-03-05,6.0
Japan,2020-03-06,6.0
Japan,2020-03-07,6.0
Japan,2020-03-08,6.0
Japan,2020-03-09,10.0
Japan,2020-03-10,10.0
Japan,2020-03-11,15.0
Japan,2020-03-12,16.0
Japan,2020-03-13,19.0
Japan,2020-03-14,22.0
Japan,2020-03-15,22.0
Japan,2020-03-16,27.0
Japan,2020-03-17,29.0
Japan,2020-03-18,29.0
Japan,2020-03-19,29.0
Japan,2020-03-20,33.0
Japan,2020-03-21,35.0
Japan,2020-03-22,41.0
Japan,2020-03-23,42.0
Japan,2020-03-24,43.0
Japan,2020-03-25,45.0
Japan,2020-03-26,47.0
Japan,2020-03-27,49.0
Jordan,2020-03-27,1.0
Kazakhstan,2020-03-20,3.0
Kazakhstan,2020-03-26,1.0
Kazakhstan,2020-03-27,1.0
Kenya,2020-03-26,1.0
Kenya,2020-03-27,1.0
"Korea, South",2020-02-20,1.0
"Korea, South",2020-02-21,2.0
"Korea, South",2020-02-22,2.0
"Korea, South",2020-02-23,6.0
"Korea, South",2020-02-24,8.0
"Korea, South",2020-02-25,10.0
"Korea, South",2020-02-26,12.0
"Korea, South",2020-02-27,13.0
"Korea, South",2020-02-28,13.0
"Korea, South",2020-02-29,16.0
"Korea, South",2020-03-01,17.0
"Korea, South",2020-03-02,28.0
"Korea, South",2020-03-03,28.0
"Korea, South",2020-03-04,35.0
"Korea, South",2020-03-05,35.0
"Korea, South",2020-03-06,42.0
"Korea, South",2020-03-07,44.0
"Korea, South",2020-03-08,50.0
"Korea, South",2020-03-09,53.0
"Korea, South",2020-03-10,54.0
"Korea, South",2020-03-11,60.0
"Korea, South",2020-03-12,66.0
"Korea, South",2020-03-13,66.0
"Korea, South",2020-03-14,72.0
"Korea, South",2020-03-15,75.0
"Korea, South",2020-03-16,75.0
"Korea, South",2020-03-17,81.0
"Korea, South",2020-03-18,84.0
"Korea, South",2020-03-19,91.0
"Korea, South",2020-03-20,94.0
"Korea, South",2020-03-21,102.0
"Korea, South",2020-03-22,111.0
"Korea, South",2020-03-23,111.0
"Korea, South",2020-03-24,120.0
"Korea, South",2020-03-25,126.0
"Korea, South",2020-03-26,131.0
"Korea, South",2020-03-27,139.0
Lebanon,2020-03-10,1.0
Lebanon,2020-03-11,3.0
Lebanon,2020-03-12,3.0
Lebanon,2020-03-13,3.0
Lebanon,2020-03-14,3.0
Lebanon,2020-03-15,3.0
Lebanon,2020-03-16,3.0
Lebanon,2020-03-17,3.0
Lebanon,2020-03-18,3.0
Lebanon,2020-03-19,4.0
Lebanon,2020-03-20,4.0
Lebanon,2020-03-21,4.0
Lebanon,2020-03-22,4.0
Lebanon,2020-03-23,4.0
Lebanon,2020-03-24,4.0
Lebanon,2020-03-25,6.0
Lebanon,2020-03-26,6.0
Lebanon,2020-03-27,8.0
Lithuania,2020-03-21,1.0
Lithuania,2020-03-22,1.0
Lithuania,2020-03-23,1.0
Lithuania,2020-03-24,2.0
Lithuania,2020-03-25,4.0
Lithuania,2020-03-26,4.0
Lithuania,2020-03-27,5.0
Luxembourg,2020-03-14,1.0
Luxembourg,2020-03-15,1.0
Luxembourg,2020-03-16,1.0
Luxembourg,2020-03-17,1.0
Luxembourg,2020-03-18,2.0
Luxembourg,2020-03-19,4.0
Luxembourg,2020-03-20,4.0
Luxembourg,2020-03-21,8.0
Luxembourg,2020-03-22,8.0
Luxembourg,2020-03-23,8.0
Luxembourg,2020-03-24,8.0
Luxembourg,2020-03-25,8.0
Luxembourg,2020-03-26,9.0
Luxembourg,2020-03-27,15.0
Malaysia,2020-03-17,2.0
Malaysia,2020-03-18,2.0
Malaysia,2020-03-19,2.0
Malaysia,2020-03-20,3.0
Malaysia,2020-03-21,4.0
Malaysia,2020-03-22,10.0
Malaysia,2020-03-23,14.0
Malaysia,2020-03-24,16.0
Malaysia,2020-03-25,20.0
Malaysia,2020-03-26,23.0
Malaysia,2020-03-27,26.0
Mauritius,2020-03-21,1.0
Mauritius,2020-03-22,2.0
Mauritius,2020-03-23,2.0
Mauritius,2020-03-24,2.0
Mauritius,2020-03-25,2.0
Mauritius,2020-03-26,2.0
Mauritius,2020-03-27,2.0
Mexico,2020-03-19,1.0
Mexico,2020-03-20,1.0
Mexico,2020-03-21,2.0
Mexico,2020-03-22,2.0
Mexico,2020-03-23,3.0
Mexico,2020-03-24,4.0
Mexico,2020-03-25,5.0
Mexico,2020-03-26,6.0
Mexico,2020-03-27,8.0
Moldova,2020-03-18,1.0
Moldova,2020-03-19,1.0
Moldova,2020-03-20,1.0
Moldova,2020-03-21,1.0
Moldova,2020-03-22,1.0
Moldova,2020-03-23,1.0
Moldova,2020-03-24,1.0
Moldova,2020-03-25,1.0
Moldova,2020-03-26,1.0
Moldova,2020-03-27,2.0
Montenegro,2020-03-23,1.0
Montenegro,2020-03-24,1.0
Montenegro,2020-03-25,1.0
Montenegro,2020-03-26,1.0
Montenegro,2020-03-27,1.0
Morocco,2020-03-10,1.0
Morocco,2020-03-11,1.0
Morocco,2020-03-12,1.0
Morocco,2020-03-13,1.0
Morocco,2020-03-14,1.0
Morocco,2020-03-15,1.0
Morocco,2020-03-16,1.0
Morocco,2020-03-17,2.0
Morocco,2020-03-18,2.0
Morocco,2020-03-19,2.0
Morocco,2020-03-20,3.0
Morocco,2020-03-21,3.0
Morocco,2020-03-22,4.0
Morocco,2020-03-23,4.0
Morocco,2020-03-24,5.0
Morocco,2020-03-25,6.0
Morocco,2020-03-26,11.0
Morocco,2020-03-27,23.0
Netherlands,2020-03-06,1.0
Netherlands,2020-03-07,1.0
Netherlands,2020-03-08,3.0
Netherlands,2020-03-09,3.0
Netherlands,2020-03-10,4.0
Netherlands,2020-03-11,5.0
Netherlands,2020-03-12,5.0
Netherlands,2020-03-13,10.0
Netherlands,2020-03-14,12.0
Netherlands,2020-03-15,20.0
Netherlands,2020-03-16,24.0
Netherlands,2020-03-17,43.0
Netherlands,2020-03-18,58.0
Netherlands,2020-03-19,77.0
Netherlands,2020-03-20,107.0
Netherlands,2020-03-21,137.0
Netherlands,2020-03-22,180.0
Netherlands,2020-03-23,214.0
Netherlands,2020-03-24,277.0
Netherlands,2020-03-25,357.0
Netherlands,2020-03-26,435.0
Netherlands,2020-03-27,547.0
Nicaragua,2020-03-27,1.0
Niger,2020-03-25,1.0
Niger,2020-03-26,1.0
Niger,2020-03-27,1.0
Nigeria,2020-03-23,1.0
Nigeria,2020-03-24,1.0
Nigeria,2020-03-25,1.0
Nigeria,2020-03-26,1.0
Nigeria,2020-03-27,1.0
North Macedonia,2020-03-22,1.0
North Macedonia,2020-03-23,2.0
North Macedonia,2020-03-24,2.0
North Macedonia,2020-03-25,3.0
North Macedonia,2020-03-26,3.0
North Macedonia,2020-03-27,3.0
Norway,2020-03-14,3.0
Norway,2020-03-15,3.0
Norway,2020-03-16,3.0
Norway,2020-03-17,3.0
Norway,2020-03-18,6.0
Norway,2020-03-19,7.0
Norway,2020-03-20,7.0
Norway,2020-03-21,7.0
Norway,2020-03-22,7.0
Norway,2020-03-23,10.0
Norway,2020-03-24,12.0
Norway,2020-03-25,14.0
Norway,2020-03-26,14.0
Norway,2020-03-27,19.0
Pakistan,2020-03-19,2.0
Pakistan,2020-03-20,3.0
Pakistan,2020-03-21,3.0
Pakistan,2020-03-22,5.0
Pakistan,2020-03-23,6.0
Pakistan,2020-03-24,7.0
Pakistan,2020-03-25,8.0
Pakistan,2020-03-26,9.0
Pakistan,2020-03-27,11.0
Panama,2020-03-11,1.0
Panama,2020-03-12,1.0
Panama,2020-03-13,1.0
Panama,2020-03-14,1.0
Panama,2020-03-15,1.0
Panama,2020-03-16,1.0
Panama,2020-03-17,1.0
Panama,2020-03-18,1.0
Panama,2020-03-19,1.0
Panama,2020-03-20,1.0
Panama,2020-03-21,1.0
Panama,2020-03-22,3.0
Panama,2020-03-23,6.0
Panama,2020-03-24,6.0
Panama,2020-03-25,8.0
Panama,2020-03-26,8.0
Panama,2020-03-27,9.0
Paraguay,2020-03-21,1.0
Paraguay,2020-03-22,1.0
Paraguay,2020-03-23,1.0
Paraguay,2020-03-24,2.0
Paraguay,2020-03-25,3.0
Paraguay,2020-03-26,3.0
Paraguay,2020-03-27,3.0
Peru,2020-03-20,3.0
Peru,2020-03-21,5.0
Peru,2020-03-22,5.0
Peru,2020-03-23,5.0
Peru,2020-03-24,7.0
Peru,2020-03-25,9.0
Peru,2020-03-26,9.0
Peru,2020-03-27,11.0
Philippines,2020-02-02,1.0
Philippines,2020-02-03,1.0
Philippines,2020-02-04,1.0
Philippines,2020-02-05,1.0
Philippines,2020-02-06,1.0
Philippines,2020-02-07,1.0
Philippines,2020-02-08,1.0
Philippines,2020-02-09,1.0
Philippines,2020-02-10,1.0
Philippines,2020-02-11,1.0
Philippines,2020-02-12,1.0
Philippines,2020-02-13,1.0
Philippines,2020-02-14,1.0
Philippines,2020-02-15,1.0
Philippines,2020-02-16,1.0
Philippines,2020-02-17,1.0
Philippines,2020-02-18,1.0
Philippines,2020-02-19,1.0
Philippines,2020-02-20,1.0
Philippines,2020-02-21,1.0
Philippines,2020-02-22,1.0
Philippines,2020-02-23,1.0
Philippines,2020-02-24,1.0
Philippines,2020-02-25,1.0
Philippines,2020-02-26,1.0
Philippines,2020-02-27,1.0
Philippines,2020-02-28,1.0
Philippines,2020-02-29,1.0
Philippines,2020-03-01,1.0
Philippines,2020-03-02,1.0
Philippines,2020-03-03,1.0
Philippines,2020-03-04,1.0
Philippines,2020-03-05,1.0
Philippines,2020-03-06,1.0
Philippines,2020-03-07,1.0
Philippines,2020-03-08,1.0
Philippines,2020-03-09,1.0
Philippines,2020-03-10,1.0
Philippines,2020-03-11,1.0
Philippines,2020-03-12,2.0
Philippines,2020-03-13,5.0
Philippines,2020-03-14,8.0
Philippines,2020-03-15,11.0
Philippines,2020-03-16,12.0
Philippines,2020-03-17,12.0
Philippines,2020-03-18,19.0
Philippines,2020-03-19,17.0
Philippines,2020-03-20,18.0
Philippines,2020-03-21,19.0
Philippines,2020-03-22,25.0
Philippines,2020-03-23,33.0
Philippines,2020-03-24,35.0
Philippines,2020-03-25,38.0
Philippines,2020-03-26,45.0
Philippines,2020-03-27,54.0
Poland,2020-03-12,1.0
Poland,2020-03-13,2.0
Poland,2020-03-14,3.0
Poland,2020-03-15,3.0
Poland,2020-03-16,4.0
Poland,2020-03-17,5.0
Poland,2020-03-18,5.0
Poland,2020-03-19,5.0
Poland,2020-03-20,5.0
Poland,2020-03-21,5.0
Poland,2020-03-22,7.0
Poland,2020-03-23,8.0
Poland,2020-03-24,10.0
Poland,2020-03-25,14.0
Poland,2020-03-26,16.0
Poland,2020-03-27,16.0
Portugal,2020-03-17,1.0
Portugal,2020-03-18,2.0
Portugal,2020-03-19,3.0
Portugal,2020-03-20,6.0
Portugal,2020-03-21,12.0
Portugal,2020-03-22,14.0
Portugal,2020-03-23,23.0
Portugal,2020-03-24,33.0
Portugal,2020-03-25,43.0
Portugal,2020-03-26,60.0
Portugal,2020-03-27,76.0
Romania,2020-03-22,3.0
Romania,2020-03-23,7.0
Romania,2020-03-24,11.0
Romania,2020-03-25,17.0
Romania,2020-03-26,23.0
Romania,2020-03-27,26.0
Russia,2020-03-19,1.0
Russia,2020-03-20,1.0
Russia,2020-03-21,1.0
Russia,2020-03-22,1.0
Russia,2020-03-23,1.0
Russia,2020-03-24,1.0
Russia,2020-03-25,3.0
Russia,2020-03-26,3.0
Russia,2020-03-27,4.0
San Marino,2020-03-03,1.0
San Marino,2020-03-04,1.0
San Marino,2020-03-05,1.0
San Marino,2020-03-06,1.0
San Marino,2020-03-07,1.0
San Marino,2020-03-08,1.0
San Marino,2020-03-09,1.0
San Marino,2020-03-10,2.0
San Marino,2020-03-11,2.0
San Marino,2020-03-12,3.0
San Marino,2020-03-13,5.0
San Marino,2020-03-14,5.0
San Marino,2020-03-15,5.0
San Marino,2020-03-16,7.0
San Marino,2020-03-17,7.0
San Marino,2020-03-18,11.0
San Marino,2020-03-19,11.0
San Marino,2020-03-20,14.0
San Marino,2020-03-21,20.0
San Marino,2020-03-22,20.0
San Marino,2020-03-23,20.0
San Marino,2020-03-24,21.0
San Marino,2020-03-25,21.0
San Marino,2020-03-26,21.0
San Marino,2020-03-27,21.0
Saudi Arabia,2020-03-24,1.0
Saudi Arabia,2020-03-25,2.0
Saudi Arabia,2020-03-26,3.0
Saudi Arabia,2020-03-27,3.0
Serbia,2020-03-20,1.0
Serbia,2020-03-21,1.0
Serbia,2020-03-22,2.0
Serbia,2020-03-23,3.0
Serbia,2020-03-24,3.0
Serbia,2020-03-25,4.0
Serbia,2020-03-26,1.0
Serbia,2020-03-27,1.0
Singapore,2020-03-21,2.0
Singapore,2020-03-22,2.0
Singapore,2020-03-23,2.0
Singapore,2020-03-24,2.0
Singapore,2020-03-25,2.0
Singapore,2020-03-26,2.0
Singapore,2020-03-27,2.0
Slovakia,2020-03-18,1.0
Slovakia,2020-03-19,1.0
Slovakia,2020-03-20,1.0
Slovakia,2020-03-21,1.0
Slovenia,2020-03-14,1.0
Slovenia,2020-03-15,1.0
Slovenia,2020-03-16,1.0
Slovenia,2020-03-17,1.0
Slovenia,2020-03-18,1.0
Slovenia,2020-03-19,1.0
Slovenia,2020-03-20,1.0
Slovenia,2020-03-21,1.0
Slovenia,2020-03-22,2.0
Slovenia,2020-03-23,3.0
Slovenia,2020-03-24,4.0
Slovenia,2020-03-25,5.0
Slovenia,2020-03-26,6.0
Slovenia,2020-03-27,9.0
South Africa,2020-03-27,1.0
Spain,2020-03-03,1.0
Spain,2020-03-04,2.0
Spain,2020-03-05,3.0
Spain,2020-03-06,5.0
Spain,2020-03-07,10.0
Spain,2020-03-08,17.0
Spain,2020-03-09,28.0
Spain,2020-03-10,35.0
Spain,2020-03-11,54.0
Spain,2020-03-12,55.0
Spain,2020-03-13,133.0
Spain,2020-03-14,195.0
Spain,2020-03-15,289.0
Spain,2020-03-16,342.0
Spain,2020-03-17,533.0
Spain,2020-03-18,623.0
Spain,2020-03-19,830.0
Spain,2020-03-20,1043.0
Spain,2020-03-21,1375.0
Spain,2020-03-22,1772.0
Spain,2020-03-23,2311.0
Spain,2020-03-24,2808.0
Spain,2020-03-25,3647.0
Spain,2020-03-26,4365.0
Spain,2020-03-27,5138.0
Sudan,2020-03-13,1.0
Sudan,2020-03-14,1.0
Sudan,2020-03-15,1.0
Sudan,2020-03-16,1.0
Sudan,2020-03-17,1.0
Sudan,2020-03-18,1.0
Sudan,2020-03-19,1.0
Sudan,2020-03-20,1.0
Sudan,2020-03-21,1.0
Sudan,2020-03-22,1.0
Sudan,2020-03-23,1.0
Sudan,2020-03-24,1.0
Sudan,2020-03-25,1.0
Sudan,2020-03-26,1.0
Sudan,2020-03-27,1.0
Sweden,2020-03-11,1.0
Sweden,2020-03-12,1.0
Sweden,2020-03-13,1.0
Sweden,2020-03-14,2.0
Sweden,2020-03-15,3.0
Sweden,2020-03-16,6.0
Sweden,2020-03-17,7.0
Sweden,2020-03-18,10.0
Sweden,2020-03-19,11.0
Sweden,2020-03-20,16.0
Sweden,2020-03-21,20.0
Sweden,2020-03-22,21.0
Sweden,2020-03-23,25.0
Sweden,2020-03-24,36.0
Sweden,2020-03-25,62.0
Sweden,2020-03-26,77.0
Sweden,2020-03-27,105.0
Switzerland,2020-03-05,1.0
Switzerland,2020-03-06,1.0
Switzerland,2020-03-07,1.0
Switzerland,2020-03-08,2.0
Switzerland,2020-03-09,2.0
Switzerland,2020-03-10,3.0
Switzerland,2020-03-11,4.0
Switzerland,2020-03-12,4.0
Switzerland,2020-03-13,11.0
Switzerland,2020-03-14,13.0
Switzerland,2020-03-15,14.0
Switzerland,2020-03-16,14.0
Switzerland,2020-03-17,27.0
Switzerland,2020-03-18,28.0
Switzerland,2020-03-19,41.0
Switzerland,2020-03-20,54.0
Switzerland,2020-03-21,75.0
Switzerland,2020-03-22,98.0
Switzerland,2020-03-23,120.0
Switzerland,2020-03-24,122.0
Switzerland,2020-03-25,153.0
Switzerland,2020-03-26,191.0
Switzerland,2020-03-27,231.0
Taiwan*,2020-02-16,1.0
Taiwan*,2020-02-17,1.0
Taiwan*,2020-02-18,1.0
Taiwan*,2020-02-19,1.0
Taiwan*,2020-02-20,1.0
Taiwan*,2020-02-21,1.0
Taiwan*,2020-02-22,1.0
Taiwan*,2020-02-23,1.0
Taiwan*,2020-02-24,1.0
Taiwan*,2020-02-25,1.0
Taiwan*,2020-02-26,1.0
Taiwan*,2020-02-27,1.0
Taiwan*,2020-02-28,1.0
Taiwan*,2020-02-29,1.0
Taiwan*,2020-03-01,1.0
Taiwan*,2020-03-02,1.0
Taiwan*,2020-03-03,1.0
Taiwan*,2020-03-04,1.0
Taiwan*,2020-03-05,1.0
Taiwan*,2020-03-06,1.0
Taiwan*,2020-03-07,1.0
Taiwan*,2020-03-08,1.0
Taiwan*,2020-03-09,1.0
Taiwan*,2020-03-10,1.0
Taiwan*,2020-03-11,1.0
Taiwan*,2020-03-12,1.0
Taiwan*,2020-03-13,1.0
Taiwan*,2020-03-14,1.0
Taiwan*,2020-03-15,1.0
Taiwan*,2020-03-16,1.0
Taiwan*,2020-03-17,1.0
Taiwan*,2020-03-18,1.0
Taiwan*,2020-03-19,1.0
Taiwan*,2020-03-20,2.0
Taiwan*,2020-03-21,2.0
Taiwan*,2020-03-22,2.0
Taiwan*,2020-03-23,2.0
Taiwan*,2020-03-24,2.0
Taiwan*,2020-03-25,2.0
Taiwan*,2020-03-26,2.0
Taiwan*,2020-03-27,2.0
Thailand,2020-03-01,1.0
Thailand,2020-03-02,1.0
Thailand,2020-03-03,1.0
Thailand,2020-03-04,1.0
Thailand,2020-03-05,1.0
Thailand,2020-03-06,1.0
Thailand,2020-03-07,1.0
Thailand,2020-03-08,1.0
Thailand,2020-03-09,1.0
Thailand,2020-03-10,1.0
Thailand,2020-03-11,1.0
Thailand,2020-03-12,1.0
Thailand,2020-03-13,1.0
Thailand,2020-03-14,1.0
Thailand,2020-03-15,1.0
Thailand,2020-03-16,1.0
Thailand,2020-03-17,1.0
Thailand,2020-03-18,1.0
Thailand,2020-03-19,1.0
Thailand,2020-03-20,1.0
Thailand,2020-03-21,1.0
Thailand,2020-03-22,1.0
Thailand,2020-03-23,1.0
Thailand,2020-03-24,4.0
Thailand,2020-03-25,4.0
Thailand,2020-03-26,4.0
Thailand,2020-03-27,5.0
Togo,2020-03-27,1.0
Trinidad and Tobago,2020-03-25,1.0
Trinidad and Tobago,2020-03-26,1.0
Trinidad and Tobago,2020-03-27,2.0
Tunisia,2020-03-19,1.0
Tunisia,2020-03-20,1.0
Tunisia,2020-03-21,1.0
Tunisia,2020-03-22,3.0
Tunisia,2020-03-23,3.0
Tunisia,2020-03-24,4.0
Tunisia,2020-03-25,5.0
Tunisia,2020-03-26,6.0
Tunisia,2020-03-27,6.0
Turkey,2020-03-17,1.0
Turkey,2020-03-18,1.0
Turkey,2020-03-19,3.0
Turkey,2020-03-20,4.0
Turkey,2020-03-21,9.0
Turkey,2020-03-22,30.0
Turkey,2020-03-23,37.0
Turkey,2020-03-24,44.0
Turkey,2020-03-25,59.0
Turkey,2020-03-26,75.0
Turkey,2020-03-27,92.0
US,2020-03-10,28.0
US,2020-03-11,36.0
US,2020-03-12,40.0
US,2020-03-13,47.0
US,2020-03-14,54.0
US,2020-03-15,63.0
US,2020-03-16,85.0
US,2020-03-17,108.0
US,2020-03-18,118.0
US,2020-03-19,200.0
US,2020-03-20,244.0
US,2020-03-21,307.0
US,2020-03-22,426.0
US,2020-03-23,551.0
US,2020-03-24,705.0
US,2020-03-25,941.0
US,2020-03-26,1208.0
US,2020-03-27,1578.0
Ukraine,2020-03-13,1.0
Ukraine,2020-03-14,1.0
Ukraine,2020-03-15,1.0
Ukraine,2020-03-16,1.0
Ukraine,2020-03-17,2.0
Ukraine,2020-03-18,2.0
Ukraine,2020-03-19,2.0
Ukraine,2020-03-20,3.0
Ukraine,2020-03-21,3.0
Ukraine,2020-03-22,3.0
Ukraine,2020-03-23,3.0
Ukraine,2020-03-24,3.0
Ukraine,2020-03-25,5.0
Ukraine,2020-03-26,5.0
Ukraine,2020-03-27,5.0
United Arab Emirates,2020-03-20,2.0
United Arab Emirates,2020-03-21,2.0
United Arab Emirates,2020-03-22,2.0
United Arab Emirates,2020-03-23,2.0
United Arab Emirates,2020-03-24,2.0
United Arab Emirates,2020-03-25,2.0
United Arab Emirates,2020-03-26,2.0
United Arab Emirates,2020-03-27,2.0
United Kingdom,2020-03-05,1.0
United Kingdom,2020-03-06,2.0
United Kingdom,2020-03-07,2.0
United Kingdom,2020-03-08,3.0
United Kingdom,2020-03-09,4.0
United Kingdom,2020-03-10,6.0
United Kingdom,2020-03-11,8.0
United Kingdom,2020-03-12,8.0
United Kingdom,2020-03-13,8.0
United Kingdom,2020-03-14,21.0
United Kingdom,2020-03-15,21.0
United Kingdom,2020-03-16,56.0
United Kingdom,2020-03-17,56.0
United Kingdom,2020-03-18,72.0
United Kingdom,2020-03-19,138.0
United Kingdom,2020-03-20,178.0
United Kingdom,2020-03-21,234.0
United Kingdom,2020-03-22,282.0
United Kingdom,2020-03-23,336.0
United Kingdom,2020-03-24,423.0
United Kingdom,2020-03-25,466.0
United Kingdom,2020-03-26,580.0
United Kingdom,2020-03-27,761.0
Uzbekistan,2020-03-27,1.0
Venezuela,2020-03-27,1.0
Zimbabwe,2020-03-23,1.0
Zimbabwe,2020-03-24,1.0
Zimbabwe,2020-03-25,1.0
Zimbabwe,2020-03-26,1.0
Zimbabwe,2020-03-27,1.0
